x(m)                     y(m)                     z(m)                     Txx(nT/m)                Tyx(nT/m)                Tzx(nT/m)                Txy(nT/m)                Tyy(nT/m)                Tzy(nT/m)                Txz(nT/m)                Tyz(nT/m)                Tzz(nT/m)                
39531700.0000000         3435500.0000000          100.0000000              1.55748852603935e-01     1.69308629269368e-01     -4.12977998854175e-01    1.69308629262347e-01     -2.50530171695470e-01    -1.22352020682576e-01    -4.12977998858522e-01    -1.22352020670985e-01    9.47813190721510e-02     
39531800.0000000         3435500.0000000          100.0000000              1.11940390060581e-01     2.02994874809138e-01     -4.98933581462072e-01    2.02994874801429e-01     -2.95088293123759e-01    -1.73326539455351e-01    -4.98933581466410e-01    -1.73326539447036e-01    1.83147903069498e-01     
39531900.0000000         3435500.0000000          100.0000000              3.45030707256874e-02     2.38476941447096e-01     -5.82833100855898e-01    2.38476941447073e-01     -3.44666692514445e-01    -2.40383301335203e-01    -5.82833100858362e-01    -2.40383301333849e-01    3.10163621794188e-01     
39532000.0000000         3435500.0000000          100.0000000              -8.35474353755618e-02    2.72022973011666e-01     -6.49462648710534e-01    2.72022973010747e-01     -3.96823231859624e-01    -3.27862668054796e-01    -6.49462648712860e-01    -3.27862668051318e-01    4.80370667231485e-01     
39532100.0000000         3435500.0000000          100.0000000              -2.43309460084245e-01    2.97010955649555e-01     -6.77430369049299e-01    2.97010955665786e-01     -4.47714675949863e-01    -4.36074266911032e-01    -6.77430369044331e-01    -4.36074266927360e-01    6.91024136029688e-01     
39532200.0000000         3435500.0000000          100.0000000              -4.33754472262913e-01    3.05119955948493e-01     -6.40951330570202e-01    3.05119955951792e-01     -4.93159112716981e-01    -5.62818048155806e-01    -6.40951330571364e-01    -5.62818048155888e-01    9.26913584993744e-01     
39532300.0000000         3435500.0000000          100.0000000              -6.21409639271787e-01    2.85053261939746e-01     -5.25895115209783e-01    2.85053261950094e-01     -5.29146175905712e-01    -7.00635862012954e-01    -5.25895115210077e-01    -7.00635862014449e-01    1.15055581517830e+00     
39532400.0000000         3435500.0000000          100.0000000              -7.95201045899714e-01    2.18257839243340e-01     -3.51359857860853e-01    2.18257839241671e-01     -5.52423616155149e-01    -8.16217414850596e-01    -3.51359857866192e-01    -8.16217414846560e-01    1.34762466204637e+00     
39532500.0000000         3435500.0000000          100.0000000              -9.12502773744947e-01    1.46713326724383e-01     -3.88214829392044e-02    1.46713326727230e-01     -5.49440236463620e-01    -8.84771161571586e-01    -3.88214829446943e-02    -8.84771161560525e-01    1.46194301021485e+00     
39532600.0000000         3435500.0000000          100.0000000              -8.82806570765541e-01    4.58641392840586e-02     2.35417902430035e-01     4.58641392872585e-02     -5.11956383489365e-01    -9.26429460256595e-01    2.35417902429767e-01     -9.26429460255308e-01    1.39476295424236e+00     
39532700.0000000         3435500.0000000          100.0000000              -8.00589068770119e-01    -5.06945772104772e-02    4.89489181370384e-01     -5.06945772174225e-02    -4.68089078273443e-01    -9.18260989251958e-01    4.89489181366727e-01     -9.18260989249500e-01    1.26867814704197e+00     
39532800.0000000         3435500.0000000          100.0000000              -6.45359180901645e-01    -1.41547308846923e-01    6.82308387113191e-01     -1.41547308925940e-01    -4.19503459094095e-01    -8.78877540003267e-01    6.82308387079995e-01     -8.78877539973808e-01    1.06486264000598e+00     
39532900.0000000         3435500.0000000          100.0000000              -4.66236704832322e-01    -2.28544404631830e-01    8.05763712713214e-01     -2.28544404656362e-01    -3.60172592436307e-01    -7.93454036677561e-01    8.05763712704231e-01     -7.93454036684084e-01    8.26409297274155e-01     
39533000.0000000         3435500.0000000          100.0000000              -2.78158099079371e-01    -2.88498407899731e-01    8.75418472249151e-01     -2.88498407899538e-01    -2.99974022564338e-01    -6.61476470253361e-01    8.75418472244912e-01     -6.61476470255797e-01    5.78132121636787e-01     
39533100.0000000         3435500.0000000          100.0000000              -8.76395153063814e-02    -3.09180278953798e-01    8.82843973486787e-01     -3.09180278970606e-01    -2.37613447780275e-01    -5.19863007346211e-01    8.82843973476560e-01     -5.19863007349173e-01    3.25252963092624e-01     
39533200.0000000         3435500.0000000          100.0000000              9.35414922485543e-02     -3.03661781229461e-01    8.31842272094364e-01     -3.03661781268114e-01    -1.74800699254739e-01    -3.88672674841034e-01    8.31842272048266e-01     -3.88672674821358e-01    8.12592070025104e-02     
39533300.0000000         3435500.0000000          100.0000000              2.36638396171006e-01     -2.80109630419054e-01    7.19683382966577e-01     -2.80109630396975e-01    -1.17321081848341e-01    -2.76864507258936e-01    7.19683382972730e-01     -2.76864507248260e-01    -1.19317314318490e-01    
39533400.0000000         3435500.0000000          100.0000000              3.33771435018465e-01     -2.48145208837344e-01    5.82868244523045e-01     -2.48145208851435e-01    -7.11684267588049e-02    -1.82899221570759e-01    5.82868244516290e-01     -1.82899221561781e-01    -2.62603008260728e-01    
39533500.0000000         3435500.0000000          100.0000000              3.78202909243699e-01     -2.06817824023729e-01    4.30720372895715e-01     -2.06817824000771e-01    -3.48509691968399e-02    -1.10386066482014e-01    4.30720372906552e-01     -1.10386066463843e-01    -3.43351940044539e-01    
39533600.0000000         3435500.0000000          100.0000000              3.74765914323903e-01     -1.67582412844642e-01    2.92646285337754e-01     -1.67582412782131e-01    -7.87954423421559e-03    -6.23528117179231e-02    2.92646285356151e-01     -6.23528116459542e-02    -3.66886370095318e-01    
39533700.0000000         3435500.0000000          100.0000000              3.43438303171071e-01     -1.34499132647961e-01    1.81749785004885e-01     -1.34499132530407e-01    9.49260196153741e-03     -2.99918845415599e-02    1.81749785061395e-01     -2.99918845159370e-02    -3.52930905142908e-01    
39533800.0000000         3435500.0000000          100.0000000              2.99146551984148e-01     -1.06962435133613e-01    1.00381547228173e-01     -1.06962435124353e-01    2.03931859892427e-02     -8.83551530027693e-03    1.00381547230529e-01     -8.83551528800952e-03    -3.19539737973114e-01    
39533900.0000000         3435500.0000000          100.0000000              2.50762580304497e-01     -8.46462751655753e-02    4.33406493518392e-02     -8.46462751930657e-02    2.59528964965410e-02     3.42328595509908e-03     4.33406493497647e-02     3.42328593909367e-03     -2.76715476809895e-01    
39534000.0000000         3435500.0000000          100.0000000              2.07092913166909e-01     -6.77025740635533e-02    6.62242835694246e-03     -6.77025740198210e-02    2.75152622758572e-02     1.01550179658480e-02     6.62242838196800e-03     1.01550180093447e-02     -2.34608175448102e-01    
39534100.0000000         3435500.0000000          100.0000000              1.69883972465862e-01     -5.46154181350411e-02    -1.80687264086166e-02    -5.46154181284182e-02    2.64953034563900e-02     1.40930218004732e-02     -1.80687264007301e-02    1.40930218044400e-02     -1.96379275923919e-01    
39534200.0000000         3435500.0000000          100.0000000              1.37532199413440e-01     -4.40458645902725e-02    -3.44774686305786e-02    -4.40458646796882e-02    2.39619658452941e-02     1.63530884694661e-02     -3.44774686704545e-02    1.63530883230645e-02     -1.61494165259709e-01    
39534300.0000000         3435500.0000000          100.0000000              1.09540442801669e-01     -3.51076045118684e-02    -4.51041358363687e-02    -3.51076044486408e-02    2.05744283642261e-02     1.74464363260667e-02     -4.51041357906158e-02    1.74464363602538e-02     -1.30114871167771e-01    
39534400.0000000         3435500.0000000          100.0000000              8.48037603421089e-02     -2.77203334938835e-02    -5.11602141055768e-02    -2.77203334933399e-02    1.63621867932697e-02     1.71693308562436e-02     -5.11602141063896e-02    1.71693308655840e-02     -1.01165947136057e-01    
39534500.0000000         3435500.0000000          100.0000000              6.32257021638349e-02     -2.19021163121877e-02    -5.24065483109665e-02    -2.19021163151421e-02    1.21630386022666e-02     1.65189474587461e-02     -5.24065483102193e-02    1.65189474484069e-02     -7.53887407705292e-02    
39534600.0000000         3435500.0000000          100.0000000              4.54530993424197e-02     -1.69060384497856e-02    -5.10355621743271e-02    -1.69060384535492e-02    8.36759640425150e-03     1.57680758803479e-02     -5.10355621756048e-02    1.57680758800571e-02     -5.38206957489405e-02    
39534700.0000000         3435500.0000000          100.0000000              3.03760928428122e-02     -1.25936842891353e-02    -4.72502367881266e-02    -1.25936842922187e-02    5.00836905421928e-03     1.44137358390546e-02     -4.72502367943297e-02    1.44137358457881e-02     -3.53844618924638e-02    
39534800.0000000         3435500.0000000          100.0000000              2.02026875887674e-02     -9.15825828954424e-03    -4.26333682182383e-02    -9.15825830935122e-03    2.55877504712907e-03     1.19812853870282e-02     -4.26333682353425e-02    1.19812853676131e-02     -2.27614626382343e-02    
39534900.0000000         3435500.0000000          100.0000000              1.03107022118704e-02     -7.63339000340843e-03    -3.98443376215476e-02    -7.63339001089497e-03    -9.71682325863409e-05    9.99239004740708e-03     -3.98443376227391e-02    9.99239003739318e-03     -1.02135339796783e-02    
39535000.0000000         3435500.0000000          100.0000000              2.05132498766822e-03     -5.85954888239949e-03    -3.42879118729072e-02    -5.85954887437595e-03    -2.62649967997874e-03    8.85005634152944e-03     -3.42879118715745e-02    8.85005635898836e-03     5.75174700050633e-04     
39531000.0000000         3435600.0000000          100.0000000              1.22433357738032e-01     2.48005795455431e-02     -7.58266598243309e-02    2.48005795636628e-02     -8.84306632590666e-02    -1.65389372617610e-05    -7.58266598251162e-02    -1.65389695066007e-05    -3.40026944779094e-02    
39531100.0000000         3435600.0000000          100.0000000              1.38684818954097e-01     3.16677068723931e-02     -9.98032580168148e-02    3.16677068682887e-02     -1.02497167245571e-01    -3.54687160748215e-03    -9.98032580198482e-02    -3.54687159650799e-03    -3.61876517058280e-02    
39531200.0000000         3435600.0000000          100.0000000              1.56826129204176e-01     4.00062206569555e-02     -1.31399527517987e-01    4.00062206425906e-02     -1.19782207156035e-01    -8.08916104497102e-03    -1.31399527519317e-01    -8.08916101805026e-03    -3.70439220501640e-02    
39531300.0000000         3435600.0000000          100.0000000              1.72800833424062e-01     5.04941866820216e-02     -1.72785614427299e-01    5.04941866795703e-02     -1.42015917330319e-01    -1.49906976414116e-02    -1.72785614428779e-01    -1.49906976368010e-02    -3.07849161024018e-02    
39531400.0000000         3435600.0000000          100.0000000              1.87900701066431e-01     6.29805703207924e-02     -2.20961168666792e-01    6.29805703193343e-02     -1.69326341519703e-01    -2.40813407756982e-02    -2.20961168668514e-01    -2.40813407708162e-02    -1.85743595332582e-02    
39531500.0000000         3435600.0000000          100.0000000              1.99048679018397e-01     7.87792587188459e-02     -2.83161313601439e-01    7.87792587167201e-02     -2.02244664238900e-01    -3.66638026322690e-02    -2.83161313603831e-01    -3.66638026285164e-02    3.19598521287885e-03     
39531600.0000000         3435600.0000000          100.0000000              2.00641360520117e-01     9.81472610601155e-02     -3.60510214418922e-01    9.81472610226346e-02     -2.43002056327773e-01    -5.45826032271582e-02    -3.60510214424429e-01    -5.45826031846613e-02    4.23606958092288e-02     
39531700.0000000         3435600.0000000          100.0000000              1.84410639099681e-01     1.20847350163829e-01     -4.50218374102850e-01    1.20847350144939e-01     -2.92790775888649e-01    -7.99944620370170e-02    -4.50218374107690e-01    -7.99944620160608e-02    1.08380136782264e-01     
39531800.0000000         3435600.0000000          100.0000000              1.43354722612565e-01     1.46759952058428e-01     -5.49081183205198e-01    1.46759952051006e-01     -3.52251760071242e-01    -1.15254029239909e-01    -5.49081183207573e-01    -1.15254029230631e-01    2.08897037465051e-01     
39531900.0000000         3435600.0000000          100.0000000              6.77018960977350e-02     1.75873634019955e-01     -6.49684152171935e-01    1.75873634015678e-01     -4.21048641705787e-01    -1.62797702323951e-01    -6.49684152172129e-01    -1.62797702320472e-01    3.53346745604571e-01     
39532000.0000000         3435600.0000000          100.0000000              -5.36431766683326e-02    2.05308651674842e-01     -7.35648803561599e-01    2.05308651707432e-01     -4.97698604850301e-01    -2.26236856062616e-01    -7.35648803552542e-01    -2.26236856090175e-01    5.51341781511622e-01     
39532100.0000000         3435600.0000000          100.0000000              -2.23350481275716e-01    2.30377026860089e-01     -7.83529166643110e-01    2.30377026897867e-01     -5.79732587766369e-01    -3.07313409987236e-01    -7.83529166616307e-01    -3.07313410031132e-01    8.03083069040327e-01     
39532200.0000000         3435600.0000000          100.0000000              -4.32948863865651e-01    2.44185277714009e-01     -7.61744747913394e-01    2.44185277613801e-01     -6.61095096908239e-01    -4.05328085919714e-01    -7.61744747972842e-01    -4.05328085839157e-01    1.09404396077508e+00     
39532300.0000000         3435600.0000000          100.0000000              -6.54677396661898e-01    2.36214588813213e-01     -6.48748283046798e-01    2.36214588815075e-01     -7.33388411718739e-01    -5.12422768119227e-01    -6.48748283045334e-01    -5.12422768119495e-01    1.38806580838064e+00     
39532400.0000000         3435600.0000000          100.0000000              -8.55975211630926e-01    2.02271158567203e-01     -4.32967038425107e-01    2.02271158560406e-01     -7.80005894195728e-01    -6.09284374171394e-01    -4.32967038426689e-01    -6.09284374164957e-01    1.63598110581517e+00     
39532500.0000000         3435600.0000000          100.0000000              -9.78579346420346e-01    1.59612372138046e-01     -1.21775706064477e-01    1.59612372135011e-01     -7.95184693552876e-01    -6.95152326209205e-01    -1.21775706067763e-01    -6.95152326207196e-01    1.77376403996289e+00     
39532600.0000000         3435600.0000000          100.0000000              -9.84958403080173e-01    8.53827983809834e-02     2.09437903184049e-01     8.53827983804482e-02     -7.83301382718737e-01    -7.67581670987212e-01    2.09437903182055e-01     -7.67581670985926e-01    1.76825978580197e+00     
39532700.0000000         3435600.0000000          100.0000000              -8.87953045393516e-01    -3.95263501614829e-03    5.09407637078566e-01     -3.95263503116489e-03    -7.32423280498255e-01    -7.75750439592925e-01    5.09407637069310e-01     -7.75750439584170e-01    1.62037632591051e+00     
39532800.0000000         3435600.0000000          100.0000000              -7.27189100921803e-01    -8.42449916552022e-02    7.38731795460662e-01     -8.42449916569210e-02    -6.74260098338367e-01    -7.39170551241793e-01    7.38731795460194e-01     -7.39170551242723e-01    1.40144919925064e+00     
39532900.0000000         3435600.0000000          100.0000000              -5.41603996832709e-01    -1.50869496458965e-01    8.99859326117211e-01     -1.50869496467201e-01    -5.99399343412138e-01    -6.73746959950318e-01    8.99859326113822e-01     -6.73746959954914e-01    1.14100334025829e+00     
39533000.0000000         3435600.0000000          100.0000000              -3.14857845427386e-01    -2.01211351147758e-01    1.00510367548425e+00     -2.01211351140255e-01    -4.96285054803954e-01    -5.79783890556263e-01    1.00510367548381e+00     -5.79783890551505e-01    8.11142900236408e-01     
39533100.0000000         3435600.0000000          100.0000000              -9.54209772998773e-02    -2.23640087079009e-01    1.00879086829660e+00     -2.23640087064648e-01    -3.83237986579018e-01    -4.72645782807551e-01    1.00879086829074e+00     -4.72645782802122e-01    4.78658963858333e-01     
39533200.0000000         3435600.0000000          100.0000000              1.06080191093283e-01     -2.25770993825370e-01    9.42109107615225e-01     -2.25770993826503e-01    -2.81876574999696e-01    -3.67782575072766e-01    9.42109107606935e-01     -3.67782575085344e-01    1.75796383918033e-01     
39533300.0000000         3435600.0000000          100.0000000              2.57400202851394e-01     -2.17319317389556e-01    8.15375492775520e-01     -2.17319317360075e-01    -1.96107005968284e-01    -2.75555619880076e-01    8.15375492785983e-01     -2.75555619865716e-01    -6.12931968860265e-02    
39533400.0000000         3435600.0000000          100.0000000              3.65992189653408e-01     -1.93844052937030e-01    6.60229070538139e-01     -1.93844052876389e-01    -1.26377915133750e-01    -1.95555311586002e-01    6.60229070570071e-01     -1.95555311567939e-01    -2.39614274509910e-01    
39533500.0000000         3435600.0000000          100.0000000              4.13872753650495e-01     -1.67024512219252e-01    4.86471539743253e-01     -1.67024511841908e-01    -7.00750326556117e-02    -1.36348233015824e-01    4.86471539888353e-01     -1.36348232701001e-01    -3.43797720986847e-01    
39533600.0000000         3435600.0000000          100.0000000              4.05349292674122e-01     -1.40221217807497e-01    3.30877149634655e-01     -1.40221217732501e-01    -3.03592003759146e-02    -9.12594644571577e-02    3.30877149632309e-01     -9.12594643528288e-02    -3.74990092317884e-01    
39533700.0000000         3435600.0000000          100.0000000              3.70316994499101e-01     -1.16418605952719e-01    2.08797040714949e-01     -1.16418605954118e-01    -2.39813399862936e-03    -5.88196946402317e-02    2.08797040712453e-01     -5.88196946394756e-02    -3.67918860495091e-01    
39533800.0000000         3435600.0000000          100.0000000              3.20648646286117e-01     -9.62597808886425e-02    1.17223764447289e-01     -9.62597808831544e-02    1.53355343139181e-02     -3.74299307423090e-02    1.17223764448675e-01     -3.74299307380168e-02    -3.35984180594244e-01    
39533900.0000000         3435600.0000000          100.0000000              2.67973480736981e-01     -8.03411312639823e-02    5.40545085331760e-02     -8.03411312618801e-02    2.44385072287829e-02     -2.24258014565514e-02    5.40545085318104e-02     -2.24258014558620e-02    -2.92411987966017e-01    
39534000.0000000         3435600.0000000          100.0000000              2.20518068392117e-01     -6.71349195339831e-02    1.33419309041644e-02     -6.71349195303795e-02    2.76803149011676e-02     -1.21254161539662e-02    1.33419309040150e-02     -1.21254161506508e-02    -2.48198383285263e-01    
39534100.0000000         3435600.0000000          100.0000000              1.80617141138724e-01     -5.64820335896269e-02    -1.34155737997700e-02    -5.64820335938529e-02    2.72189591351497e-02     -4.87510526104180e-03    -1.34155738015537e-02    -4.87510526792064e-03    -2.07836100260086e-01    
39534200.0000000         3435600.0000000          100.0000000              1.46829329572539e-01     -4.71277376284605e-02    -3.16176426240277e-02    -4.71277376388380e-02    2.47529007318736e-02     5.19347781064116e-04     -3.16176426260986e-02    5.19347763570202e-04     -1.71582230310592e-01    
39534300.0000000         3435600.0000000          100.0000000              1.17365981220586e-01     -3.90026827085021e-02    -4.33931830837098e-02    -3.90026827136679e-02    2.10710112333522e-02     4.16230871718713e-03     -4.33931830854127e-02    4.16230870928163e-03     -1.38436992453302e-01    
39534400.0000000         3435600.0000000          100.0000000              9.13861865724866e-02     -3.20001752445918e-02    -5.02590033180926e-02    -3.20001752562603e-02    1.72249921973004e-02     6.69332960753781e-03     -5.02590033208690e-02    6.69332958748321e-03     -1.08611178775064e-01    
39534500.0000000         3435600.0000000          100.0000000              6.87657246741053e-02     -2.57902880660503e-02    -5.22194631086614e-02    -2.57902880683932e-02    1.31755584246052e-02     8.29463898099135e-03     -5.22194631088148e-02    8.29463897712315e-03     -8.19412831026455e-02    
39534600.0000000         3435600.0000000          100.0000000              5.01731536763835e-02     -2.05340979189141e-02    -5.12228411713550e-02    -2.05340979322392e-02    9.48825213201460e-03     8.92793693711967e-03     -5.12228411815894e-02    8.92793692027784e-03     -5.96614058114227e-02    
39534700.0000000         3435600.0000000          100.0000000              3.49044095925959e-02     -1.55969847339174e-02    -4.86584482322300e-02    -1.55969847322396e-02    6.23805151581039e-03     8.98351086024244e-03     -4.86584482339299e-02    8.98351086702282e-03     -4.11424611045960e-02    
39534800.0000000         3435600.0000000          100.0000000              2.21153622545978e-02     -1.21866701472731e-02    -4.53000079154969e-02    -1.21866704771248e-02    2.75979717274877e-03     6.92217489455042e-03     -4.53000079631487e-02    6.92217424211228e-03     -2.48751594275187e-02    
39534900.0000000         3435600.0000000          100.0000000              1.22278854298653e-02     -1.03666722204461e-02    -4.01663445902306e-02    -1.03666722204508e-02    -3.06185031827327e-04    6.75075663227897e-03     -4.01663445916250e-02    6.75075663722638e-03     -1.19217004000614e-02    
39535000.0000000         3435600.0000000          100.0000000              3.91701067343336e-03     -8.05812019678865e-03    -3.53149310814317e-02    -8.05812017749858e-03    -2.57954185675910e-03    6.38894746681158e-03     -3.53149310775916e-02    6.38894749562131e-03     -1.33746881025903e-03    
39531000.0000000         3435700.0000000          100.0000000              1.27540170989606e-01     1.14299204931846e-02     -7.78011475644727e-02    1.14299205000061e-02     -9.18809575094753e-02    4.11329315338444e-03     -7.78011475723285e-02    4.11329314797609e-03     -3.56592134836768e-02    
39531100.0000000         3435700.0000000          100.0000000              1.44462551058876e-01     1.52338101003805e-02     -1.02806464772119e-01    1.52338100998714e-02     -1.07217796730874e-01    2.66877735718644e-03     -1.02806464785787e-01    2.66877736630250e-03     -3.72447543208006e-02    
39531200.0000000         3435700.0000000          100.0000000              1.63749217808698e-01     1.94312601587035e-02     -1.35456301304894e-01    1.94312601095774e-02     -1.26478231134985e-01    4.73447886805536e-04     -1.35456301315969e-01    4.73447975635306e-04     -3.72709866628957e-02    
39531300.0000000         3435700.0000000          100.0000000              1.81237740596932e-01     2.41132069597366e-02     -1.77841127392120e-01    2.41132069614362e-02     -1.51001650882018e-01    -1.77536869783221e-03    -1.77841127394106e-01    -1.77536869812834e-03    -3.02360897129832e-02    
39531400.0000000         3435700.0000000          100.0000000              1.99171404500462e-01     3.13859089259211e-02     -2.28480897670564e-01    3.13859089227177e-02     -1.80955260575091e-01    -4.44647826531962e-03    -2.28480897673235e-01    -4.44647825720153e-03    -1.82161439287232e-02    
39531500.0000000         3435700.0000000          100.0000000              2.12614338882932e-01     4.02540811871804e-02     -2.94176721469261e-01    4.02540811854536e-02     -2.17250582751649e-01    -1.01744609528957e-02    -2.94176721470173e-01    -1.01744609511722e-02    4.63624388181991e-03     
39531600.0000000         3435700.0000000          100.0000000              2.16731375650796e-01     5.01851812407508e-02     -3.75889918756605e-01    5.01851812294298e-02     -2.62330212119366e-01    -1.84328960142516e-02    -3.75889918758200e-01    -1.84328960011175e-02    4.55988364719929e-02     
39531700.0000000         3435700.0000000          100.0000000              2.03358986582948e-01     6.21566424611882e-02     -4.71754973115486e-01    6.21566424561635e-02     -3.18468305622359e-01    -2.93635402725305e-02    -4.71754973117174e-01    -2.93635402661441e-02    1.15109319030606e-01     
39531800.0000000         3435700.0000000          100.0000000              1.65505017483778e-01     7.68538424848013e-02     -5.77871278728287e-01    7.68538425351861e-02     -3.86308143602638e-01    -4.38625458904822e-02    -5.77871278740607e-01    -4.38625459385293e-02    2.20803126116729e-01     
39531900.0000000         3435700.0000000          100.0000000              9.29107949889126e-02     9.47826114140295e-02     -6.90469955032882e-01    9.47826114209813e-02     -4.66994659241359e-01    -6.43925690307508e-02    -6.90469955030317e-01    -6.43925690355664e-02    3.74083864239070e-01     
39532000.0000000         3435700.0000000          100.0000000              -2.88988903569381e-02    1.15328050857877e-01     -7.90284867861644e-01    1.15328050865366e-01     -5.60072568828490e-01    -9.46123677736965e-02    -7.90284867854396e-01    -9.46123677908263e-02    5.88971459184554e-01     
39532100.0000000         3435700.0000000          100.0000000              -2.03186805602361e-01    1.35484036896499e-01     -8.52465052910779e-01    1.35484036893236e-01     -6.61957158525122e-01    -1.35780019382705e-01    -8.52465052909445e-01    -1.35780019377329e-01    8.65143964120109e-01     
39532200.0000000         3435700.0000000          100.0000000              -4.23837438864715e-01    1.52297213445206e-01     -8.44806373235763e-01    1.52297213410386e-01     -7.66609165568009e-01    -1.88496429670475e-01    -8.44806373255185e-01    -1.88496429635378e-01    1.19044660443755e+00     
39532300.0000000         3435700.0000000          100.0000000              -6.64211280213092e-01    1.60221427833352e-01     -7.35473260282103e-01    1.60221427822745e-01     -8.63283039650336e-01    -2.50864860486034e-01    -7.35473260287138e-01    -2.50864860477070e-01    1.52749431985178e+00     
39532400.0000000         3435700.0000000          100.0000000              -8.80662610086264e-01    1.56464767453624e-01     -5.13369771147337e-01    1.56464767455556e-01     -9.38366984770705e-01    -3.18187375820606e-01    -5.13369771150222e-01    -3.18187375815561e-01    1.81902959485638e+00     
39532500.0000000         3435700.0000000          100.0000000              -1.01832790171876e+00    1.39986210310341e-01     -1.96529313881056e-01    1.39986210306046e-01     -9.83358986349538e-01    -3.83755232245501e-01    -1.96529313883321e-01    -3.83755232240924e-01    2.00168688808307e+00     
39532600.0000000         3435700.0000000          100.0000000              -1.04690426169145e+00    1.08142220178690e-01     1.58781521341228e-01     1.08142220170540e-01     -9.92557178023637e-01    -4.40059568108601e-01    1.58781521341777e-01     -4.40059568107934e-01    2.03946143971986e+00     
39532700.0000000         3435700.0000000          100.0000000              -9.67979936680636e-01    5.75211906627337e-02     5.08399751233609e-01     5.75211909244352e-02     -9.60488713567536e-01    -4.80638621894001e-01    5.08399751191906e-01     -4.80638621834958e-01    1.92846865026788e+00     
39532800.0000000         3435700.0000000          100.0000000              -7.91423704106856e-01    -1.52281924289499e-03    7.80466452122518e-01     -1.52281922912001e-03    -8.76059010254274e-01    -4.79141657813166e-01    7.80466452127057e-01     -4.79141657810111e-01    1.66748271436145e+00     
39532900.0000000         3435700.0000000          100.0000000              -5.90065425153135e-01    -5.16107154159228e-02    9.62405347722654e-01     -5.16107154214812e-02    -7.71047286855572e-01    -4.46522966153488e-01    9.62405347723537e-01     -4.46522966154138e-01    1.36111271201996e+00     
39533000.0000000         3435700.0000000          100.0000000              -3.42809775080852e-01    -8.12856307958620e-02    1.07691548789708e+00     -8.12856307900117e-02    -6.56606514887856e-01    -4.03970725179624e-01    1.07691548789431e+00     -4.03970725173158e-01    9.99416289983583e-01     
39533100.0000000         3435700.0000000          100.0000000              -1.11131578124859e-01    -9.73600556521302e-02    1.08566867876459e+00     -9.73600542528617e-02    -5.29262798815774e-01    -3.61547605608488e-01    1.08566867895292e+00     -3.61547605451650e-01    6.40394376948399e-01     
39533200.0000000         3435700.0000000          100.0000000              1.02005475132168e-01     -1.12783326481345e-01    1.01858883970496e+00     -1.12783326500842e-01    -3.91258469899485e-01    -3.20142182787557e-01    1.01858883969453e+00     -3.20142182790037e-01    2.89252994766319e-01     
39533300.0000000         3435700.0000000          100.0000000              2.61477455534068e-01     -1.29208755194091e-01    8.97525133531307e-01     -1.29208755202609e-01    -2.81897739487386e-01    -2.57841872437191e-01    8.97525133529665e-01     -2.57841872441976e-01    2.04202839524556e-02     
39533400.0000000         3435700.0000000          100.0000000              3.84195768071202e-01     -1.20253826621020e-01    7.20960536264921e-01     -1.20253826610084e-01    -1.86254909230140e-01    -1.97231863781443e-01    7.20960536261354e-01     -1.97231863772724e-01    -1.97940858839703e-01    
39533500.0000000         3435700.0000000          100.0000000              4.33088155125097e-01     -1.10620963947360e-01    5.32628929772439e-01     -1.10620963946250e-01    -1.09063234982031e-01    -1.52995605010784e-01    5.32628929770625e-01     -1.52995605008490e-01    -3.24024920132528e-01    
39533600.0000000         3435700.0000000          100.0000000              4.23554185390110e-01     -1.00398145065334e-01    3.67156170285239e-01     -1.00398145069663e-01    -5.38332044164501e-02    -1.17695177100387e-01    3.67156170278476e-01     -1.17695177097446e-01    -3.69720980969844e-01    
39533700.0000000         3435700.0000000          100.0000000              3.86803934075890e-01     -8.98512177868688e-02    2.33484195120412e-01     -8.98512178011534e-02    -1.58681482185109e-02    -8.90898497063834e-02    2.33484195114360e-01     -8.90898497188225e-02    -3.70935785848004e-01    
39533800.0000000         3435700.0000000          100.0000000              3.33713884709949e-01     -8.11113961188738e-02    1.35719039656876e-01     -8.11113961254475e-02    7.53713909254681e-03     -6.78603496255367e-02    1.35719039654545e-01     -6.78603496270195e-02    -3.41251023791742e-01    
39533900.0000000         3435700.0000000          100.0000000              2.79295688923242e-01     -7.34250819693451e-02    6.81538357280863e-02     -7.34250819660457e-02    2.00640767771810e-02     -5.06431486979130e-02    6.81538357268405e-02     -5.06431486906102e-02    -2.99359765702880e-01    
39534000.0000000         3435700.0000000          100.0000000              2.30345100915448e-01     -6.56837542803827e-02    2.37194577928406e-02     -6.56837542806677e-02    2.47256458798232e-02     -3.65689366471250e-02    2.37194577935876e-02     -3.65689366499971e-02    -2.55070746794343e-01    
39534100.0000000         3435700.0000000          100.0000000              1.89408681432989e-01     -5.78556788502964e-02    -5.38847126161477e-03    -5.78556788537768e-02    2.48567793941364e-02     -2.54184375590188e-02    -5.38847126200712e-03    -2.54184375630187e-02    -2.14265460828842e-01    
39534200.0000000         3435700.0000000          100.0000000              1.55086521926002e-01     -5.01752239874375e-02    -2.54305792124576e-02    -5.01752239905527e-02    2.27109882717995e-02     -1.64189623789359e-02    -2.54305792143075e-02    -1.64189623800766e-02    -1.77797510193171e-01    
