x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39533900.0000000         3435100.0000000          100.0000000              3.48205082911638e-04     -2.31963000777219e+02    -3.42558154714881e+02    4.97373272092774e+01     
39534000.0000000         3435100.0000000          100.0000000              3.70795967474751e-04     -2.20226936781502e+02    -3.35447815811826e+02    5.40059539154546e+01     
39534100.0000000         3435100.0000000          100.0000000              3.92320676552626e-04     -2.10596432710322e+02    -3.28231767488932e+02    5.67190003167140e+01     
39534200.0000000         3435100.0000000          100.0000000              4.12977365757613e-04     -2.02826931213040e+02    -3.21170626135250e+02    5.83052513150829e+01     
39534300.0000000         3435100.0000000          100.0000000              4.32940287101482e-04     -1.96684907089530e+02    -3.14447728328557e+02    5.91109910919966e+01     
39534400.0000000         3435100.0000000          100.0000000              4.52360963968827e-04     -1.91941639330377e+02    -3.08198002738818e+02    5.94499440097195e+01     
39534500.0000000         3435100.0000000          100.0000000              4.71367267020277e-04     -1.88353141547174e+02    -3.02464826282939e+02    5.95862998286909e+01     
39534600.0000000         3435100.0000000          100.0000000              4.90060541724153e-04     -1.85643883808118e+02    -2.97248220417498e+02    5.96432107257900e+01     
39534700.0000000         3435100.0000000          100.0000000              5.08520731582290e-04     -1.83674862853205e+02    -2.92545230717685e+02    5.96469856493753e+01     
39534800.0000000         3435100.0000000          100.0000000              5.26816364932255e-04     -1.82335061329355e+02    -2.88351660353765e+02    5.96739891580611e+01     
39534900.0000000         3435100.0000000          100.0000000              5.45006005315850e-04     -1.81534791252631e+02    -2.84620697595028e+02    5.98270781421357e+01     
39535000.0000000         3435100.0000000          100.0000000              5.63135377979371e-04     -1.81101287645562e+02    -2.81257926894940e+02    6.01649836155667e+01     
39531000.0000000         3435200.0000000          100.0000000              -2.52609959097695e-04    -1.20160027747466e+02    -2.45172075290126e+02    -5.24115453287203e+01    
39531100.0000000         3435200.0000000          100.0000000              -2.40899404997784e-04    -1.14012694025693e+02    -2.45070918747858e+02    -6.07075599096439e+01    
39531200.0000000         3435200.0000000          100.0000000              -2.29812659963779e-04    -1.07706909511599e+02    -2.44682830472178e+02    -7.07918167962907e+01    
39531300.0000000         3435200.0000000          100.0000000              -2.19359202080713e-04    -1.01375958745518e+02    -2.43940242066772e+02    -8.29938801825065e+01    
39531400.0000000         3435200.0000000          100.0000000              -2.09526955902045e-04    -9.53621958705544e+01    -2.42813451121681e+02    -9.77485958582926e+01    
39531500.0000000         3435200.0000000          100.0000000              -2.00258615670203e-04    -9.02034926937215e+01    -2.41283453342174e+02    -1.15382988354753e+02    
39531600.0000000         3435200.0000000          100.0000000              -1.91433370400039e-04    -8.66275708601661e+01    -2.39342126198784e+02    -1.36076223156773e+02    
39531700.0000000         3435200.0000000          100.0000000              -1.82852530558235e-04    -8.54818859934058e+01    -2.37047827799863e+02    -1.59852374848247e+02    
39531800.0000000         3435200.0000000          100.0000000              -1.74218273225204e-04    -8.79047136222659e+01    -2.34536946467124e+02    -1.86493549382454e+02    
39531900.0000000         3435200.0000000          100.0000000              -1.65106880769993e-04    -9.52614540338429e+01    -2.32123615380908e+02    -2.15287678699403e+02    
39532000.0000000         3435200.0000000          100.0000000              -1.54959664573729e-04    -1.08805311517863e+02    -2.30344951929048e+02    -2.44769907474267e+02    
39532100.0000000         3435200.0000000          100.0000000              -1.43106336675527e-04    -1.29496964695097e+02    -2.29981965076509e+02    -2.72774267258751e+02    
39532200.0000000         3435200.0000000          100.0000000              -1.28818698297252e-04    -1.57396740055045e+02    -2.31903095097322e+02    -2.96427574203471e+02    
39532300.0000000         3435200.0000000          100.0000000              -1.11423916187658e-04    -1.91401998655606e+02    -2.36913746545154e+02    -3.13061673787959e+02    
39532400.0000000         3435200.0000000          100.0000000              -9.03918980168582e-05    -2.29730001339613e+02    -2.45625140687522e+02    -3.20131653009996e+02    
39532500.0000000         3435200.0000000          100.0000000              -6.54285201842086e-05    -2.69480163720214e+02    -2.58512038709208e+02    -3.15794132980684e+02    
39532600.0000000         3435200.0000000          100.0000000              -3.65716665482835e-05    -3.06921237651873e+02    -2.75128003095183e+02    -2.99226665884512e+02    
39532700.0000000         3435200.0000000          100.0000000              -4.26207707543535e-06    -3.38027294328588e+02    -2.94100413036176e+02    -2.71793123410249e+02    
